RestaurantID,RestaurantName,CountryCode,City,Address,Locality,LocalityVerbose,Longitude,Latitude,Cuisines,AverageCostfortwo,Currency,HasTablebooking,HasOnlinedelivery,Isdeliveringnow,Switchtoordermenu,Pricerange,Aggregaterating,Ratingcolor,Ratingtext,Votes,RestaurantNameLength,AddressLength 
313415,5414,1,90,6824,897,912,77.386751,28.533164,204,350,4,0,1,0,1,1,0.0,4,3,0,13,59
18460286,5164,1,90,6596,897,912,0.0,0.0,1580,500,4,0,0,0,1,2,0.0,4,3,0,22,98
310762,6479,1,90,8434,897,912,77.38716993,28.53395848,177,250,4,0,0,0,1,1,0.0,4,3,2,13,58
18208893,6954,1,90,7066,897,912,0.0,0.0,1329,300,4,0,0,0,1,1,0.0,4,3,3,8,62
18478981,7046,1,90,8456,897,912,0.0,0.0,828,400,4,0,0,0,1,1,0.0,4,3,1,14,54
18410832,7080,1,90,8403,897,912,77.38702995,28.53300848,1306,400,4,0,0,0,1,1,0.0,4,3,0,13,70
18303715,7165,1,90,3449,897,912,77.37790592,28.53197731,518,300,4,0,0,0,1,1,0.0,4,3,0,24,59
4480,2090,1,90,134,897,912,77.38758132,28.53420826,1626,700,4,0,0,0,1,2,2.1,3,4,84,14,32
3764,3369,1,90,7607,897,912,77.38638707,28.53210161,1520,800,4,1,1,0,1,2,2.4,3,4,76,8,30
304636,4956,1,90,8432,897,912,77.38736574,28.53397527,1098,800,4,0,1,0,1,2,2.3,3,4,94,18,51
307340,6099,1,90,7049,897,912,77.38739625,28.53409103,58,500,4,0,0,0,1,2,2.4,3,4,51,6,49
8237,6475,1,90,272,897,912,77.38691278,28.53309132,191,250,4,0,1,0,1,1,2.4,3,4,63,17,32
18268724,6783,1,90,1463,897,912,77.36664299,28.53934598,1329,800,4,1,0,0,1,2,4.0,1,5,175,20,62
312463,171,1,90,7997,898,915,77.3379637,28.597161,1306,100,4,0,0,0,1,1,3.0,2,0,9,21,55
309318,592,1,90,7217,898,915,77.3440643,28.5968936,177,250,4,0,1,0,1,1,3.0,2,0,5,13,76
302518,1030,1,90,3901,898,915,77.3382315,28.5971578,828,350,4,0,0,0,1,1,2.8,2,0,31,16,55
8072,3243,1,90,8889,898,915,77.3435377,28.596352,1306,400,4,0,0,0,1,1,3.0,2,0,7,13,43
5755,3945,1,90,2388,898,915,77.3380039,28.5972511,1306,500,4,0,1,0,1,2,2.6,2,0,34,10,48
18486840,4565,1,90,6363,898,915,77.3387224,28.5923274,828,300,4,0,0,0,1,1,3.0,2,0,4,17,36
8074,5475,1,90,1731,898,915,77.3378109,28.5969146,1375,550,4,0,0,0,1,2,2.7,2,0,26,18,25
307888,5608,1,90,8294,898,915,77.3372391,28.5931433,1329,350,4,0,1,0,1,1,3.1,2,0,30,13,33
834,722,1,90,6682,898,915,77.3388953,28.5939838,588,1100,4,0,1,0,1,3,3.7,5,2,1182,7,21
18382337,1776,1,90,8051,898,915,77.3377445,28.5969468,982,200,4,0,0,0,1,1,0.0,4,3,2,19,51
18433542,4066,1,90,7661,898,915,77.3439016,28.5972982,1514,500,4,0,0,0,1,2,0.0,4,3,0,13,39
18382335,5183,1,90,8897,898,915,77.3441147,28.5982082,1329,350,4,0,1,0,1,1,0.0,4,3,0,15,34
18264985,5287,1,90,5523,898,915,77.3343957,28.5940266,1373,500,4,0,0,0,1,2,0.0,4,3,1,10,50
18265692,5340,1,90,1587,898,915,77.3381282,28.5973644,243,200,4,0,0,0,1,1,0.0,4,3,1,20,51
304937,6069,1,90,8501,898,915,77.3395869,28.5948476,1262,150,4,0,0,0,1,1,0.0,4,3,3,31,29
18489849,6068,1,90,8304,898,915,77.3441252,28.5969498,1262,150,4,0,0,0,1,1,0.0,4,3,1,15,33
18485826,6168,1,90,8900,898,915,0.0,0.0,1554,200,4,0,0,0,1,1,0.0,4,3,0,22,25
18489806,6828,1,90,4220,898,915,77.3355321,28.5919342,1329,300,4,0,0,0,1,1,0.0,4,3,0,16,34
18381674,6868,1,90,8510,898,915,77.338294,28.597161,1514,600,4,0,0,0,1,2,0.0,4,3,3,14,55
18441772,6897,1,90,6362,898,915,77.3386901,28.5923266,1306,200,4,0,1,0,1,1,0.0,4,3,1,10,23
18390891,6953,1,90,8133,898,915,77.3440914,28.5969249,828,200,4,0,0,0,1,1,0.0,4,3,1,10,35
8061,182,1,90,2898,898,915,77.3441785,28.5970594,1262,150,4,0,1,0,1,1,2.3,3,4,15,19,78
308623,3041,1,90,5895,899,916,77.332072,28.5493465,427,450,4,0,1,0,1,1,2.6,2,0,26,10,78
311013,4653,1,90,7063,899,916,77.3323527,28.5486721,1222,550,4,0,0,0,1,2,3.4,2,0,55,7,45
18368015,1193,1,90,6422,899,916,77.3323449,28.5493943,230,200,4,0,0,0,1,1,3.9,5,2,64,11,40
18273942,5509,1,90,4787,899,916,77.3714268,28.516344,708,550,4,0,1,0,1,2,3.9,5,2,132,15,75
18034079,6962,1,90,3181,899,916,77.3306028,28.5445167,331,400,4,0,1,0,1,1,3.6,5,2,20,4,35
18440413,3035,1,90,6784,899,916,77.3317111,28.5488666,518,200,4,0,0,0,1,1,0.0,4,3,0,12,54
18427230,4212,1,90,7021,899,916,77.3297035,28.5472559,203,400,4,0,0,0,1,1,0.0,4,3,0,19,44
18440415,6573,1,90,6422,899,916,77.3323016,28.5494133,1444,400,4,0,0,0,1,1,0.0,4,3,1,17,40
18446387,774,1,90,6785,900,917,77.3323947,28.5493919,249,300,4,0,0,0,1,1,0.0,4,3,1,11,31
18340903,432,1,90,7913,901,918,77.4133126,28.5074459,1730,300,4,0,0,0,1,1,3.0,2,0,4,5,56
18275760,680,1,90,7460,901,918,0.0,0.0,1532,450,4,0,0,0,1,1,2.9,2,0,5,8,34
18357548,924,1,90,8153,901,918,77.40612611,28.5131767,1329,400,4,0,1,0,1,1,3.1,2,0,19,17,58
18381249,952,1,90,6775,901,918,77.407635,28.508599,1514,400,4,0,1,0,1,1,2.5,2,0,6,8,71
18307266,1374,1,90,8820,901,918,77.4132229,28.5070787,1329,600,4,0,0,0,1,2,2.9,2,0,4,15,64
18112492,2090,1,90,4697,901,918,77.377632,28.5141905,1626,700,4,0,0,0,1,2,2.5,2,0,27,14,47
18445768,2724,1,90,7914,901,918,0.0,0.0,1329,400,4,0,0,0,1,1,3.0,2,0,4,10,78
18393840,4300,1,90,3462,901,918,77.4102187,28.5007418,1514,1400,4,0,0,0,1,3,2.8,2,0,7,24,49
18276998,5366,1,90,6479,901,918,77.4027519,28.5003041,1306,200,4,0,1,0,1,1,2.8,2,0,9,13,68
300988,5371,1,90,6810,901,918,77.40179,28.5011578,828,400,4,0,0,0,1,1,3.2,2,0,19,9,61
18292443,5928,1,90,7806,901,918,77.4132229,28.5075273,1444,400,4,0,0,0,1,1,2.8,2,0,8,14,70
18204456,6099,1,90,5451,901,918,77.4097048,28.5011636,58,500,4,0,1,0,1,2,2.6,2,0,13,6,94
18138418,6140,1,90,6519,901,918,77.3713463,28.5164185,186,300,4,0,0,0,1,1,2.9,2,0,6,15,39
18441561,494,1,90,5328,901,918,77.404642,28.4995416,201,300,4,0,0,0,1,1,0.0,4,3,3,23,82
18245275,508,1,90,7862,901,918,77.3799935,28.5177319,1520,600,4,0,0,0,1,2,0.0,4,3,2,21,80
18469933,937,1,90,8150,901,918,0.0,0.0,1306,500,4,0,0,0,1,2,0.0,4,3,0,8,93
18358190,1092,1,90,8777,901,918,77.4038963,28.4995663,331,450,4,0,0,0,1,1,0.0,4,3,3,15,53
18441663,1092,1,90,3695,901,918,77.3778001,28.5137081,331,450,4,0,0,0,1,1,0.0,4,3,0,15,87
18489823,1141,1,90,4677,901,918,0.0,0.0,347,350,4,0,0,0,1,1,0.0,4,3,0,11,91
18489827,1175,1,90,4677,901,918,0.0,0.0,1477,450,4,0,0,0,1,1,0.0,4,3,0,10,91
18371413,1286,1,90,7699,901,918,0.0,0.0,177,700,4,0,0,0,1,2,0.0,4,3,2,9,67
18441563,1550,1,90,6545,901,918,77.4027231,28.500375,497,300,4,0,0,0,1,1,0.0,4,3,0,10,48
18358662,1751,1,90,5801,901,918,77.3681524,28.5255885,331,600,4,0,0,0,1,2,0.0,4,3,0,12,83
18277008,1936,1,90,4770,901,918,77.3715165,28.5164422,1306,200,4,0,0,0,1,1,0.0,4,3,0,11,80
18399250,1948,1,90,7695,901,918,0.0,0.0,1329,400,4,0,0,0,1,1,0.0,4,3,2,9,89
18449300,1949,1,90,6936,901,918,77.40778303,28.50763882,177,500,4,0,0,0,1,2,0.0,4,3,1,10,57
18454471,3375,1,90,7819,901,918,77.413852,28.505174,1256,200,4,0,0,0,1,1,0.0,4,3,1,28,59
18273973,3789,1,90,6545,901,918,77.4028201,28.4996449,497,250,4,0,0,0,1,1,0.0,4,3,1,12,48
18375406,3810,1,90,6937,901,918,77.4132861,28.5074131,400,350,4,0,0,0,1,1,0.0,4,3,1,11,47
18384109,3918,1,90,5328,901,918,77.4043548,28.4990685,230,100,4,0,0,0,1,1,0.0,4,3,1,19,82
18441569,4231,1,90,6545,901,918,77.4026739,28.500282,230,200,4,0,0,0,1,1,0.0,4,3,0,14,48
18254543,4871,1,90,6519,901,918,77.3712923,28.5164659,1699,200,4,0,0,0,1,1,0.0,4,3,3,17,39
18393815,4958,1,90,6620,901,918,77.3734774,28.5161937,1626,700,4,0,0,0,1,2,0.0,4,3,3,9,55
18458636,5530,1,90,8079,901,918,0.0,0.0,1329,500,4,0,0,0,1,2,0.0,4,3,1,6,79
18481281,6099,1,90,7009,901,918,0.0,0.0,58,500,4,0,0,0,1,2,0.0,4,3,0,6,69
18474432,6281,1,90,3704,901,918,77.37313192,28.51524439,1306,400,4,0,0,0,1,1,0.0,4,3,3,16,44
18441559,6318,1,90,4276,901,918,77.4141288,28.5046715,1306,300,4,0,0,0,1,1,0.0,4,3,0,15,50
18441665,6342,1,90,4697,901,918,77.3777963,28.513978,834,200,4,0,0,0,1,1,0.0,4,3,1,10,47
18466397,6530,1,90,7459,901,918,0.0,0.0,1329,300,4,0,0,0,1,1,0.0,4,3,0,21,17
18441557,6779,1,90,8173,901,918,77.413356,28.5078125,1329,400,4,0,0,0,1,1,0.0,4,3,0,17,75
18441671,6962,1,90,5459,901,918,77.3732546,28.5152596,834,500,4,0,0,0,1,2,0.0,4,3,1,4,81
18416310,7272,1,90,8790,901,918,77.3730864,28.5151994,662,500,4,0,1,0,1,2,0.0,4,3,3,15,55
18372688,1835,1,90,3695,901,918,77.3778856,28.5138115,676,1300,4,1,0,0,1,3,4.2,1,5,108,29,87
18146472,1234,1,90,8148,903,923,77.3145385,28.5811942,177,150,4,0,0,0,1,1,2.9,2,0,7,13,37
3145,2041,1,90,8663,903,923,77.3138576,28.5818951,1329,500,4,0,1,0,1,2,2.8,2,0,84,7,69
312175,2385,1,90,7531,903,923,77.3141014,28.5814426,1554,400,4,0,0,0,1,1,2.8,2,0,6,9,45
3143,3358,1,90,6835,903,923,77.314,28.5817708,1306,200,4,0,0,0,1,1,2.9,2,0,4,13,65
4518,5470,1,90,7529,903,923,77.3141279,28.5815304,1306,350,4,0,0,0,1,1,3.1,2,0,27,11,46
304510,5757,1,90,6410,903,923,77.3142692,28.5802723,1306,150,4,0,0,0,1,1,2.9,2,0,5,32,27
310875,5779,1,90,7134,903,923,77.3119452,28.5832846,1723,800,4,1,1,0,1,2,3.3,2,0,57,13,67
309317,5852,1,90,4443,903,923,77.3104224,28.5820794,177,250,4,0,0,0,1,1,3.4,2,0,23,20,25
311085,6195,1,90,8105,903,923,77.3127883,28.5826872,177,300,4,0,0,0,1,1,3.0,2,0,10,10,35
300914,6480,1,90,4237,903,923,77.3144579,28.5812215,186,250,4,0,1,0,1,1,3.0,2,0,43,15,29
8115,6498,1,90,2387,903,923,77.310934,28.5773817,1524,500,4,0,0,0,1,2,2.7,2,0,8,8,69
18455665,6574,1,90,1164,903,923,77.3137449,28.58180043,1444,400,4,0,0,0,1,1,3.2,2,0,12,14,21
18146390,7309,1,90,6429,903,923,77.3100508,28.5821145,828,200,4,0,0,0,1,1,3.2,2,0,48,8,52
18435298,2603,1,90,8550,903,923,77.3075696,28.5784806,964,700,4,0,1,0,1,2,3.5,5,2,14,13,40
301415,3711,1,90,419,903,923,77.3084223,28.5789682,1395,1500,4,1,1,0,1,3,3.6,5,2,328,11,58
18407293,1222,1,90,4237,903,923,0.0,0.0,177,300,4,0,0,0,1,1,0.0,4,3,0,12,29
18432201,1433,1,90,3776,903,923,77.3101406,28.5822126,1618,250,4,0,0,0,1,1,0.0,4,3,0,12,32
304493,2076,1,90,6410,903,923,77.3146798,28.5806262,1306,150,4,0,0,0,1,1,0.0,4,3,2,11,27
18438456,2717,1,90,3483,903,923,77.312979,28.58206,497,200,4,0,0,0,1,1,0.0,4,3,0,25,46
18367439,2952,1,90,3100,903,923,77.3101406,28.582123,834,300,4,0,0,0,1,1,0.0,4,3,2,16,36
18466616,3180,1,90,3909,903,923,77.31239598,28.58226269,1329,400,4,0,0,0,1,1,0.0,4,3,1,10,68
18382368,3341,1,90,7296,903,923,77.3147473,28.5807004,1288,450,4,0,0,0,1,1,0.0,4,3,1,15,41
18465093,3302,1,90,8332,903,923,0.0,0.0,177,350,4,0,0,0,1,1,0.0,4,3,1,9,32
18345109,3303,1,90,5240,903,923,77.3127435,28.5827278,177,250,4,0,0,0,1,1,0.0,4,3,1,9,35
18432027,5206,1,90,3771,903,923,77.3102284,28.5822693,1306,300,4,0,0,0,1,1,0.0,4,3,1,18,30
18258742,5470,1,90,8890,903,923,77.314359,28.5801911,1306,350,4,0,0,0,1,1,0.0,4,3,2,11,41
18254314,5577,1,90,3776,903,923,0.0,0.0,828,200,4,0,0,0,1,1,0.0,4,3,1,7,32
18258756,5669,1,90,7441,903,923,77.314,28.5816812,1275,300,4,0,0,0,1,1,0.0,4,3,2,20,46
18382366,7365,1,90,3917,903,923,77.3145418,28.5805304,1514,450,4,0,0,0,1,1,0.0,4,3,1,13,44
4882,664,1,90,3315,905,925,77.3156097,28.5793172,331,650,4,0,0,0,1,2,2.9,2,0,22,7,43
309535,2073,1,90,4820,905,925,77.31759,28.5707246,1381,700,4,0,1,0,1,2,3.0,2,0,31,14,59
18415359,4268,1,90,6602,905,925,77.31485,28.577722,1329,300,4,0,1,0,1,1,3.3,2,0,13,9,21
308451,6099,1,90,5431,905,925,77.31558178,28.58129376,58,500,4,0,0,0,1,2,3.4,2,0,55,6,64
18156287,3063,1,90,7205,905,925,77.3169908,28.5792232,1306,200,4,0,1,0,1,1,3.5,5,2,45,15,82
399,4070,1,90,3366,905,925,77.3157052,28.5801391,837,500,4,0,1,0,1,2,3.7,5,2,135,10,36
18161600,1092,1,90,5669,905,925,0.0,0.0,331,450,4,0,0,0,1,1,0.0,4,3,2,15,65
18249084,2137,1,90,4306,905,925,0.0,0.0,307,600,4,0,0,0,1,2,0.0,4,3,2,14,75
18432020,2710,1,90,6560,905,925,77.313817,28.5788612,497,300,4,0,0,0,1,1,0.0,4,3,0,22,39
18432013,6088,1,90,6770,905,925,77.317657,28.5776606,497,250,4,0,0,0,1,1,0.0,4,3,0,18,58
303371,657,1,90,3362,905,925,77.3153216,28.5801189,1367,1600,4,0,0,0,1,3,4.3,1,5,1670,15,58
302558,162,1,90,3572,907,928,77.32593108,28.57081133,1713,400,4,0,1,0,1,1,3.3,2,0,61,8,53
1698,337,1,90,4098,907,928,77.32504863,28.57064084,1329,1300,4,1,0,0,1,3,2.5,2,0,106,20,25
9252,671,1,90,5079,907,928,77.32310604,28.56861001,1092,1200,4,1,1,0,1,3,3.4,2,0,431,10,61
1323,916,1,90,4701,907,928,77.32418898,28.57158307,191,150,4,0,0,0,1,1,3.1,2,0,213,19,21
1735,519,1,90,5164,907,928,77.32611079,28.57044385,1514,700,4,0,1,0,1,2,2.5,2,0,357,23,39
5677,1068,1,90,5015,907,928,77.32660197,28.56988852,828,250,4,0,0,0,1,1,2.5,2,0,103,7,38
300953,1350,1,90,5009,907,928,77.32660867,28.56997273,1306,100,4,0,0,0,1,1,2.8,2,0,30,34,39
4721,1430,1,90,6891,907,928,77.32454438,28.56857349,69,1500,4,1,0,0,1,3,2.6,2,0,521,7,58
18261722,2637,1,90,5856,907,928,77.3235295,28.57113316,565,1600,4,1,0,0,1,3,3.3,2,0,198,13,47
18346730,2926,1,90,3620,907,928,77.32480153,28.57024863,1255,600,4,0,0,0,1,2,3.3,2,0,36,11,22
461,3398,1,90,5074,907,928,77.32365757,28.56926546,1288,1200,4,1,0,0,1,3,3.3,2,0,446,7,37
937,3305,1,90,6902,907,928,77.32496414,28.56876577,55,500,4,0,1,0,1,2,2.7,2,0,608,3,61
307720,3489,1,90,5003,907,928,77.32669149,28.56992385,1590,400,4,0,0,0,1,1,3.2,2,0,76,18,41
591,4449,1,90,5133,907,928,77.3242832,28.56889916,1570,600,4,0,1,0,1,2,2.5,2,0,211,14,51
18371433,4466,1,90,7465,907,928,77.325204,28.57099,1514,600,4,0,1,0,1,2,3.3,2,0,19,20,16
18287364,4589,1,90,7465,907,928,77.332893,28.597824,1334,650,4,0,1,0,1,2,3.4,2,0,68,10,16
7913,4591,1,90,4050,907,928,77.32458662,28.57071651,1444,900,4,0,1,0,1,2,3.0,2,0,139,19,22
18180086,4415,1,90,4386,907,928,77.32406242,28.57151907,1334,1000,4,1,0,0,1,3,2.6,2,0,19,23,56
5678,4753,1,90,3587,907,928,77.32570108,28.57088023,1329,700,4,0,1,0,1,2,2.6,2,0,89,15,57
427,5472,1,90,2341,907,928,77.32221387,28.5721275,1723,600,4,0,1,0,1,2,3.2,2,0,277,11,45
18292482,5600,1,90,5000,907,928,77.3243117,28.57015824,1631,600,4,0,1,0,1,2,3.3,2,0,97,6,22
18446481,6184,1,90,6603,907,928,77.322001,28.570049,1373,600,4,0,1,0,1,2,3.4,2,0,19,11,21
310694,6571,1,90,6378,907,928,77.32313555,28.57225971,1520,1400,4,1,1,0,1,3,3.2,2,0,80,8,41
18252573,6674,1,90,8467,907,928,77.3264863,28.57003427,1514,350,4,0,1,0,1,1,3.2,2,0,47,11,82
303269,7010,1,90,8,907,928,77.32466508,28.57117762,865,300,4,0,0,0,1,1,3.4,2,0,45,17,30
5854,7186,1,90,3600,907,928,77.32512441,28.57073654,1329,1300,4,1,0,0,1,3,3.2,2,0,37,18,22
18349895,7232,1,90,6898,907,928,77.324447,28.569182,1520,1400,4,1,1,0,1,3,3.0,2,0,203,17,22
4160,7313,1,90,5085,907,928,77.3233803,28.5688017,1061,1400,4,1,1,0,1,3,3.4,2,0,286,5,40
301514,7407,1,90,5848,907,928,77.32295919,28.57206302,909,1000,4,1,0,0,1,3,3.4,2,0,223,19,38
310417,353,1,90,4054,907,928,77.32430164,28.57046888,191,350,4,0,1,0,1,1,3.9,5,2,205,20,22
1701,543,1,90,5042,907,928,77.323714,28.569561,1434,1350,4,1,1,0,1,3,3.5,5,2,326,28,22
18208904,582,1,90,2397,907,928,77.32213676,28.57302026,180,300,4,0,1,0,1,1,3.6,5,2,40,12,55
3306,620,1,90,4747,907,928,77.32396636,28.57153949,576,1600,4,1,1,0,1,3,3.9,5,2,515,13,23
301005,816,1,90,8530,907,928,77.32466038,28.57196379,1448,1200,4,0,0,0,1,3,3.6,5,2,235,17,50
307566,815,1,90,1047,907,928,77.3246292,28.57215783,1574,550,4,0,1,0,1,2,3.7,5,2,331,11,61
18216913,820,1,90,5005,907,928,77.32443139,28.57013969,254,800,4,1,1,0,1,2,3.8,5,2,612,16,43
310399,1008,1,90,5113,907,928,77.32456181,28.56935203,73,900,4,1,1,0,1,2,3.7,5,2,833,13,33
594,1092,1,90,5110,907,928,77.32398044,28.56966474,331,450,4,0,1,0,1,1,3.6,5,2,125,15,22
3796,1915,1,90,6889,907,928,77.32459467,28.56839947,255,650,4,0,1,0,1,2,3.5,5,2,430,21,33
490,1985,1,90,5107,907,928,77.32425638,28.5694916,1514,1400,4,0,1,0,1,3,3.8,5,2,2019,10,33
18336495,2013,1,90,5112,907,928,77.32411414,28.56914544,1514,1000,4,0,1,0,1,3,3.8,5,2,477,13,33
18228862,1836,1,90,1584,907,928,77.32224271,28.57234745,1444,350,4,0,1,0,1,1,3.5,5,2,196,3,49
384,2090,1,90,4068,907,928,77.3248877,28.5702822,1626,700,4,0,0,0,1,2,3.6,5,2,547,14,24
7945,2091,1,90,5750,907,928,77.32413467,28.56784854,177,300,4,0,1,0,1,1,3.8,5,2,402,20,22
2985,2094,1,90,4387,907,928,77.32429225,28.57171587,1373,950,4,1,1,0,1,2,3.8,5,2,285,13,22
18228855,2334,1,90,3725,907,928,77.32514117,28.57101361,951,800,4,0,1,0,1,2,3.8,5,2,154,9,54
18289257,3053,1,90,7464,907,928,77.327377,28.570034,712,400,4,0,1,1,1,1,3.5,5,2,147,15,16
18380141,3063,1,90,5747,907,928,77.322687,28.570159,1636,200,4,0,1,0,1,1,3.5,5,2,47,15,22
18272377,3097,1,90,4864,907,928,77.32071754,28.56728731,1759,600,4,0,0,0,1,2,3.9,5,2,204,4,47
18473005,3214,1,90,8225,907,928,77.325052,28.571388,834,500,4,0,1,0,1,2,3.6,5,2,30,6,59
300180,3638,1,90,3550,907,928,77.32541844,28.57096149,637,1550,4,1,0,0,1,3,3.6,5,2,425,12,57
7784,3950,1,90,5420,907,928,77.32224539,28.57181745,497,1800,4,1,1,0,1,3,3.7,5,2,743,14,55
396,4070,1,90,6896,907,928,77.32432779,28.56920863,828,500,4,0,1,0,1,2,3.9,5,2,403,10,35
18014141,4113,1,90,3578,907,928,77.3257916,28.57036376,1449,500,4,0,1,0,1,2,3.8,5,2,418,11,24
1702,4473,1,90,4186,907,928,77.3248411,28.57116908,1288,600,4,0,1,0,1,2,3.6,5,2,703,12,42
18198836,4728,1,90,5050,907,928,77.32361533,28.56914297,428,1000,4,1,0,0,1,3,3.9,5,2,320,27,33
309111,4766,1,90,5736,907,928,77.32465636,28.5682225,331,800,4,1,1,0,1,2,3.7,5,2,302,12,32
309098,4996,1,90,3835,907,928,77.32499767,28.56978752,191,500,4,0,1,0,1,2,3.9,5,2,250,14,53
166,5064,1,90,6900,907,928,77.32484244,28.56900605,1514,2000,4,1,1,0,1,4,3.7,5,2,770,17,22
18434638,5459,1,90,4389,907,928,77.3238781,28.57065303,847,300,4,0,0,0,1,1,3.5,5,2,22,10,56
1070,6099,1,90,3626,907,928,77.32487295,28.57008816,58,500,4,0,1,0,1,2,3.8,5,2,268,6,39
450,6188,1,90,5752,907,928,77.32373536,28.5684245,1387,1500,4,1,0,0,1,3,3.6,5,2,415,7,45
18175334,6224,1,90,997,907,928,77.32236877,28.56954961,1315,2350,4,1,1,0,1,4,3.5,5,2,214,22,49
4248,6615,1,90,3507,907,928,77.3218102,28.57210424,1514,2200,4,1,0,0,1,4,3.5,5,2,540,23,40
18237334,6745,1,90,5824,907,928,77.32216291,28.57199854,1306,1600,4,1,1,0,1,3,3.6,5,2,332,20,42
300952,6821,1,90,5751,907,928,77.32376587,28.56837474,1535,1500,4,1,0,0,1,3,3.5,5,2,247,20,33
311649,6864,1,90,1653,907,928,77.32239123,28.57149032,1514,1600,4,1,1,0,1,3,3.7,5,2,222,17,75
2336,6952,1,90,5857,907,928,77.32339572,28.57070886,201,200,4,0,1,0,1,1,3.5,5,2,420,10,35
18273566,7241,1,90,8160,907,928,77.32514352,28.56950956,828,350,4,0,1,0,1,1,3.6,5,2,324,13,50
311338,1419,1,90,5018,907,928,77.32652552,28.56984906,1524,700,4,0,1,0,1,2,2.2,3,4,81,10,38
310609,2914,1,90,6516,907,928,77.32435126,28.57242813,1306,450,4,0,1,0,1,1,2.3,3,4,31,8,45
307555,5045,1,90,5020,907,928,77.3261812,28.56993416,834,450,4,0,1,0,1,1,2.1,3,4,74,11,59
4717,5159,1,90,3609,907,928,77.32529875,28.57066881,549,2000,4,1,0,0,1,4,2.4,3,4,103,15,42
7956,3903,1,90,5749,907,928,77.3242376,28.56827816,758,450,4,0,1,0,1,1,4.2,1,5,235,15,49
304612,5371,1,90,5737,907,928,77.32480355,28.56812416,828,300,4,0,0,0,1,1,4.0,1,5,1055,9,47
304691,3856,1,90,6611,908,930,77.3283593,28.5816039,497,350,4,0,0,0,1,1,2.8,2,0,18,18,45
309519,4741,1,90,7466,908,930,77.328028,28.577975,828,400,4,0,1,0,1,1,3.6,5,2,165,7,16
18450369,4563,1,90,7466,908,930,0.0,0.0,1306,500,4,0,0,0,1,2,0.0,4,3,1,14,16
18409730,4564,1,90,4120,908,930,77.3291124,28.5807886,1381,500,4,0,0,0,1,2,0.0,4,3,0,14,22
18427226,325,1,90,4162,909,931,77.3143909,28.5837833,1329,300,4,0,0,0,1,1,2.9,2,0,4,18,21
387,4583,1,90,4030,909,931,77.3135127,28.5822486,870,1100,4,1,1,0,1,3,2.5,2,0,221,8,52
301420,5924,1,90,3361,909,931,77.3116811,28.5849968,1381,500,4,0,1,0,1,2,3.6,5,2,103,12,21
18383442,196,1,90,4031,909,931,77.3134615,28.5833336,1329,400,4,0,0,0,1,1,0.0,4,3,0,11,22
18424675,1601,1,90,3682,909,931,77.3123862,28.5850552,186,500,4,0,0,0,1,2,0.0,4,3,3,9,20
18425782,1772,1,90,7467,909,931,77.3128979,28.5853521,588,1100,4,0,1,0,1,3,0.0,4,3,2,13,15
18457257,1866,1,90,3787,909,931,77.31540769,28.58503529,1699,300,4,0,0,0,1,1,0.0,4,3,0,15,24
18382382,3417,1,90,3781,909,931,77.3139934,28.5855201,828,200,4,0,0,0,1,1,0.0,4,3,2,14,29
18441711,5954,1,90,3747,909,931,77.3141165,28.585532,1306,200,4,0,0,0,1,1,0.0,4,3,0,20,22
308770,4674,1,90,2928,910,932,77.3332052,28.5838546,1329,500,4,0,1,0,1,2,2.6,2,0,17,13,55
18472688,5143,1,90,6511,910,932,0.0,0.0,1699,400,4,0,0,0,1,1,3.0,2,0,5,6,52
18156065,2164,1,90,4382,910,932,77.3328463,28.5825656,1306,300,4,0,0,0,1,1,0.0,4,3,3,12,22
308951,4508,1,90,7587,911,935,77.3360987,28.5880357,841,300,4,0,0,0,1,1,3.3,2,0,27,11,56
308563,7047,1,90,5790,911,935,77.3371603,28.5847607,1329,600,4,0,1,0,1,2,3.0,2,0,26,23,48
18409182,7010,1,90,4529,911,935,77.3386645,28.5921841,828,250,4,0,0,0,1,1,0.0,4,3,1,17,114
8065,2854,1,90,6254,912,937,77.3446655,28.5990702,1306,250,4,0,0,0,1,1,3.0,2,0,10,18,43
18216929,3202,1,90,5807,912,937,77.3425749,28.5950171,1381,500,4,0,1,0,1,2,3.0,2,0,7,15,52
18224208,3676,1,90,7651,912,937,77.3425375,28.5940591,1329,450,4,0,1,0,1,1,2.5,2,0,17,25,59
18441760,247,1,90,6641,912,937,77.3431349,28.5954289,1277,500,4,0,0,0,1,2,0.0,4,3,0,36,43
18492041,600,1,90,6852,912,937,77.3446346,28.5973259,1306,200,4,0,0,0,1,1,0.0,4,3,0,18,48
18393406,965,1,90,7425,912,937,77.3445624,28.597278,1306,200,4,0,0,0,1,1,0.0,4,3,0,14,46
18381676,5026,1,90,6253,912,937,77.3449071,28.5990864,1329,450,4,0,0,0,1,1,0.0,4,3,0,24,63
18430895,5251,1,90,5053,912,937,77.349942,28.5979022,1306,500,4,0,0,0,1,2,0.0,4,3,0,10,44
18433898,6578,1,90,8309,912,937,77.3469331,28.5916807,1306,150,4,0,0,0,1,1,0.0,4,3,1,16,45
5239,21,1,90,1212,914,939,77.3379464,28.5843762,177,350,4,0,1,0,1,1,3.4,2,0,102,18,42
18312466,3035,1,90,7597,914,939,77.3378653,28.5845728,1373,550,4,0,1,0,1,2,3.1,2,0,16,12,57
